site_name,location,date,time,count
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,18:00:00,565
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,19:00:00,521
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,20:00:00,450
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,21:00:00,257
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,22:00:00,187
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-03,23:00:00,147
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,00:00:00,97
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,01:00:00,72
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,02:00:00,58
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,03:00:00,56
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,04:00:00,87
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,05:00:00,149
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,06:00:00,337
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,07:00:00,534
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,08:00:00,366
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,09:00:00,340
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,10:00:00,392
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,11:00:00,484
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,12:00:00,506
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,13:00:00,605
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,14:00:00,595
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,15:00:00,604
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,16:00:00,583
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,17:00:00,537
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,18:00:00,597
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,19:00:00,565
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,20:00:00,486
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,21:00:00,295
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,22:00:00,213
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-04,23:00:00,139
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,00:00:00,91
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,01:00:00,64
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,02:00:00,69
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,03:00:00,69
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,04:00:00,123
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,05:00:00,275
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,06:00:00,840
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,07:00:00,1279
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,08:00:00,1236
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,09:00:00,953
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,10:00:00,877
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,11:00:00,944
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,12:00:00,961
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,13:00:00,1028
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,14:00:00,1117
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,15:00:00,1048
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,16:00:00,1235
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,17:00:00,1201
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,18:00:00,932
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,19:00:00,810
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,20:00:00,609
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,21:00:00,355
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,22:00:00,239
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-05,23:00:00,171
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,00:00:00,102
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,01:00:00,68
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,02:00:00,60
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,03:00:00,90
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,04:00:00,148
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,05:00:00,295
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,06:00:00,845
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,07:00:00,1245
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,08:00:00,1223
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,09:00:00,923
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,10:00:00,838
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,11:00:00,942
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,12:00:00,1016
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,13:00:00,936
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,14:00:00,1003
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,15:00:00,1083
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,16:00:00,1249
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,17:00:00,1193
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,18:00:00,966
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,19:00:00,810
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,20:00:00,595
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,21:00:00,363
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,22:00:00,260
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-06,23:00:00,188
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,00:00:00,96
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,01:00:00,63
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,02:00:00,74
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,03:00:00,83
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,04:00:00,149
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,05:00:00,312
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,06:00:00,850
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,07:00:00,1251
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,08:00:00,1211
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,09:00:00,991
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,10:00:00,812
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,11:00:00,947
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,12:00:00,995
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,13:00:00,1011
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,14:00:00,1107
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,15:00:00,1134
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,16:00:00,1260
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,17:00:00,1214
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,18:00:00,968
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,19:00:00,821
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,20:00:00,581
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,21:00:00,368
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,22:00:00,296
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-07,23:00:00,266
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,00:00:00,168
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,01:00:00,101
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,02:00:00,73
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,03:00:00,99
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,04:00:00,174
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,05:00:00,320
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,06:00:00,811
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,07:00:00,1263
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,08:00:00,1168
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,09:00:00,948
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,10:00:00,911
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,11:00:00,1001
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,12:00:00,1062
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,13:00:00,1131
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,14:00:00,1331
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,15:00:00,1202
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,16:00:00,1260
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,17:00:00,1173
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,18:00:00,986
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,19:00:00,814
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,20:00:00,620
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,21:00:00,403
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,22:00:00,263
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-08,23:00:00,217
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,00:00:00,105
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,01:00:00,69
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,02:00:00,62
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,03:00:00,84
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,04:00:00,122
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,05:00:00,158
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,06:00:00,417
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,07:00:00,565
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,08:00:00,482
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,09:00:00,536
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,10:00:00,596
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,11:00:00,769
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,12:00:00,875
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,13:00:00,888
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,14:00:00,822
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,15:00:00,790
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,16:00:00,743
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,17:00:00,607
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,18:00:00,699
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,19:00:00,653
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,20:00:00,511
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,21:00:00,343
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,22:00:00,239
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-09,23:00:00,187
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,00:00:00,106
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,01:00:00,77
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,02:00:00,56
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,03:00:00,63
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,04:00:00,74
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,05:00:00,98
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,06:00:00,290
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,07:00:00,476
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,08:00:00,304
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,09:00:00,309
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,10:00:00,337
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,11:00:00,502
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,12:00:00,613
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,13:00:00,685
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,14:00:00,742
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,15:00:00,719
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,16:00:00,646
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,17:00:00,581
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,18:00:00,657
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,19:00:00,707
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,20:00:00,518
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,21:00:00,336
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,22:00:00,206
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-10,23:00:00,151
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,00:00:00,100
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,01:00:00,61
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,02:00:00,71
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,03:00:00,67
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,04:00:00,151
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,05:00:00,309
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,06:00:00,850
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,07:00:00,1262
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,08:00:00,1256
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,09:00:00,910
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,10:00:00,790
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,11:00:00,872
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,12:00:00,922
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,13:00:00,1028
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,14:00:00,1091
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,15:00:00,1148
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,16:00:00,1235
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,17:00:00,1271
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,18:00:00,981
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,19:00:00,795
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,20:00:00,597
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,21:00:00,319
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,22:00:00,258
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-11,23:00:00,174
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,00:00:00,116
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,01:00:00,60
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,02:00:00,70
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,03:00:00,78
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,04:00:00,152
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,05:00:00,285
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,06:00:00,897
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,07:00:00,1309
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,08:00:00,1293
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,09:00:00,973
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,10:00:00,810
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,11:00:00,977
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,12:00:00,1045
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,13:00:00,1089
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,14:00:00,1080
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,15:00:00,1166
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,16:00:00,1308
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,17:00:00,1295
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,18:00:00,949
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,19:00:00,828
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,20:00:00,595
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,21:00:00,356
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,22:00:00,255
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-12,23:00:00,203
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,00:00:00,125
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,01:00:00,73
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,02:00:00,78
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,03:00:00,80
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,04:00:00,140
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,05:00:00,298
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,06:00:00,897
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,07:00:00,1327
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,08:00:00,1292
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,09:00:00,1000
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,10:00:00,806
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,11:00:00,948
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,12:00:00,1004
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,13:00:00,1086
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,14:00:00,1130
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,15:00:00,1171
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,16:00:00,1350
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,17:00:00,1262
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,18:00:00,1018
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,19:00:00,853
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,20:00:00,661
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,21:00:00,372
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,22:00:00,283
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-13,23:00:00,218
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,00:00:00,129
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,01:00:00,60
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,02:00:00,66
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,03:00:00,83
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,04:00:00,123
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,05:00:00,288
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,06:00:00,917
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,07:00:00,1321
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,08:00:00,1274
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,09:00:00,1026
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,10:00:00,889
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,11:00:00,1006
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,12:00:00,1049
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,13:00:00,1109
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,14:00:00,1136
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,15:00:00,1201
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,16:00:00,1388
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,17:00:00,1309
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,18:00:00,1068
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,19:00:00,905
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,20:00:00,620
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,21:00:00,422
TMU N01 040.0 S,"N01 South of M50 Jn02 Santry, Whitehall",2020-05-14,22:00:00,278
