,date,time,tempC
3903,2020-06-11,1500,11
3904,2020-06-11,1600,10
3905,2020-06-11,1700,9
3906,2020-06-11,1800,8
3907,2020-06-11,1900,7
3908,2020-06-11,2000,6
3909,2020-06-11,2100,4
3910,2020-06-11,2200,7
3911,2020-06-11,2300,9
3912,2020-06-12,0,11
3913,2020-06-12,100,11
3914,2020-06-12,200,11
3915,2020-06-12,300,11
3916,2020-06-12,400,11
3917,2020-06-12,500,11
3918,2020-06-12,600,12
3919,2020-06-12,700,12
3920,2020-06-12,800,12
3921,2020-06-12,900,12
3922,2020-06-12,1000,12
3923,2020-06-12,1100,12
3924,2020-06-12,1200,12
3925,2020-06-12,1300,12
3926,2020-06-12,1400,13
3927,2020-06-12,1500,13
3928,2020-06-12,1600,12
3929,2020-06-12,1700,11
3930,2020-06-12,1800,10
3931,2020-06-12,1900,8
3932,2020-06-12,2000,7
3933,2020-06-12,2100,6
3934,2020-06-12,2200,8
3935,2020-06-12,2300,10
3936,2020-06-13,0,12
3937,2020-06-13,100,12
3938,2020-06-13,200,12
3939,2020-06-13,300,12
3940,2020-06-13,400,12
3941,2020-06-13,500,12
3942,2020-06-13,600,12
3943,2020-06-13,700,12
3944,2020-06-13,800,12
3945,2020-06-13,900,12
3946,2020-06-13,1000,13
3947,2020-06-13,1100,14
3948,2020-06-13,1200,14
3949,2020-06-13,1300,15
3950,2020-06-13,1400,15
3951,2020-06-13,1500,15
3952,2020-06-13,1600,15
3953,2020-06-13,1700,15
3954,2020-06-13,1800,15
3955,2020-06-13,1900,14
3956,2020-06-13,2000,13
3957,2020-06-13,2100,13
3958,2020-06-13,2200,13
3959,2020-06-13,2300,13
3960,2020-06-14,0,13
3961,2020-06-14,100,12
3962,2020-06-14,200,12
3963,2020-06-14,300,12
3964,2020-06-14,400,13
3965,2020-06-14,500,13
3966,2020-06-14,600,14
3967,2020-06-14,700,14
3968,2020-06-14,800,14
3969,2020-06-14,900,15
3970,2020-06-14,1000,15
3971,2020-06-14,1100,15
3972,2020-06-14,1200,15
3973,2020-06-14,1300,15
3974,2020-06-14,1400,15
3975,2020-06-14,1500,15
3976,2020-06-14,1600,13
3977,2020-06-14,1700,12
3978,2020-06-14,1800,11
3979,2020-06-14,1900,10
3980,2020-06-14,2000,9
3981,2020-06-14,2100,9
3982,2020-06-14,2200,10
3983,2020-06-14,2300,11
3984,2020-06-15,0,12
3985,2020-06-15,100,12
3986,2020-06-15,200,12
3987,2020-06-15,300,12
3988,2020-06-15,400,12
3989,2020-06-15,500,13
3990,2020-06-15,600,13
3991,2020-06-15,700,14
3992,2020-06-15,800,15
3993,2020-06-15,900,16
3994,2020-06-15,1000,16
3995,2020-06-15,1100,16
3996,2020-06-15,1200,16
3997,2020-06-15,1300,17
3998,2020-06-15,1400,17
3999,2020-06-15,1500,17
4000,2020-06-15,1600,17
4001,2020-06-15,1700,17
4002,2020-06-15,1800,16
4003,2020-06-15,1900,16
4004,2020-06-15,2000,15
4005,2020-06-15,2100,14
4006,2020-06-15,2200,14
4007,2020-06-15,2300,13
4008,2020-06-16,0,13
4009,2020-06-16,100,13
4010,2020-06-16,200,13
4011,2020-06-16,300,13
4012,2020-06-16,400,13
4013,2020-06-16,500,14
4014,2020-06-16,600,14
4015,2020-06-16,700,15
4016,2020-06-16,800,15
4017,2020-06-16,900,16
4018,2020-06-16,1000,15
4019,2020-06-16,1100,15
4020,2020-06-16,1200,15
4021,2020-06-16,1300,15
4022,2020-06-16,1400,15
4023,2020-06-16,1500,16
4024,2020-06-16,1600,15
4025,2020-06-16,1700,15
4026,2020-06-16,1800,15
4027,2020-06-16,1900,14
4028,2020-06-16,2000,14
4029,2020-06-16,2100,13
4030,2020-06-16,2200,13
4031,2020-06-16,2300,13
4032,2020-06-17,0,13
4033,2020-06-17,100,13
4034,2020-06-17,200,12
4035,2020-06-17,300,12
4036,2020-06-17,400,12
4037,2020-06-17,500,12
4038,2020-06-17,600,12
4039,2020-06-17,700,13
4040,2020-06-17,800,13
4041,2020-06-17,900,14
4042,2020-06-17,1000,14
4043,2020-06-17,1100,14
4044,2020-06-17,1200,14
4045,2020-06-17,1300,14
4046,2020-06-17,1400,14
4047,2020-06-17,1500,14
4048,2020-06-17,1600,14
4049,2020-06-17,1700,13
4050,2020-06-17,1800,12
4051,2020-06-17,1900,10
4052,2020-06-17,2000,8
4053,2020-06-17,2100,6
4054,2020-06-17,2200,8
4055,2020-06-17,2300,10
4056,2020-06-18,0,13
4057,2020-06-18,100,13
4058,2020-06-18,200,13
4059,2020-06-18,300,13
4060,2020-06-18,400,13
4061,2020-06-18,500,13
4062,2020-06-18,600,13
4063,2020-06-18,700,14
4064,2020-06-18,800,14
4065,2020-06-18,900,15
4066,2020-06-18,1000,15
4067,2020-06-18,1100,15
4068,2020-06-18,1200,15
4069,2020-06-18,1300,15
4070,2020-06-18,1400,15
4071,2020-06-18,1500,15
4072,2020-06-18,1600,14
4073,2020-06-18,1700,14
4074,2020-06-18,1800,13
4075,2020-06-18,1900,13
4076,2020-06-18,2000,13
4077,2020-06-18,2100,13
4078,2020-06-18,2200,13
4079,2020-06-18,2300,13
